Date,Close,High,Low,Open,Volume
2025-04-09 14:16:00,177.84500122070312,177.99000549316406,177.49000549316406,177.52499389648438,167261
2025-04-09 14:17:00,178.38999938964844,178.44000244140625,177.63999938964844,177.82000732421875,312145
2025-04-09 14:18:00,177.84500122070312,178.3699951171875,177.82000732421875,178.34500122070312,244705
2025-04-09 14:19:00,177.92999267578125,178.13499450683594,177.6199951171875,177.84500122070312,231921
2025-04-09 14:20:00,178.35000610351562,178.64999389648438,177.7899932861328,177.94200134277344,215275
2025-04-09 14:21:00,178.0050048828125,178.6199951171875,177.8699951171875,178.3249969482422,190286
2025-04-09 14:22:00,178.07479858398438,178.07479858398438,177.4600067138672,178.00999450683594,202297
2025-04-09 14:23:00,178.9600067138672,179.32000732421875,178.0,178.125,327346
2025-04-09 14:24:00,178.2624053955078,179.3489990234375,178.25,178.9600067138672,410783
2025-04-09 14:25:00,177.80999755859375,178.6051025390625,177.77000427246094,178.24000549316406,255839
2025-04-09 14:26:00,178.10220336914062,178.2899932861328,177.6300048828125,177.77000427246094,240714
2025-04-09 14:27:00,177.92880249023438,178.1699981689453,177.6999969482422,178.07000732421875,162660
2025-04-09 14:28:00,178.02999877929688,178.16000366210938,177.47000122070312,177.86500549316406,286073
2025-04-09 14:29:00,178.41180419921875,178.702392578125,178.02999877929688,178.04750061035156,213954
2025-04-09 14:30:00,178.92799377441406,178.9499969482422,178.32000732421875,178.50999450683594,273300
2025-04-09 14:31:00,179.13999938964844,179.63999938964844,178.6999969482422,178.9149932861328,381715
2025-04-09 14:32:00,179.55999755859375,179.58999633789062,178.97000122070312,179.1199951171875,165787
2025-04-09 14:34:00,180.08999633789062,180.1300048828125,179.9600067138672,180.07000732421875,1158670
2025-04-09 14:35:00,180.10000610351562,180.19000244140625,179.61000061035156,180.08999633789062,240857
2025-04-09 14:36:00,179.75,180.1199951171875,179.55999755859375,180.1199951171875,274143
2025-04-09 14:37:00,179.3000030517578,179.7550048828125,179.00999450683594,179.72999572753906,343436
2025-04-09 14:38:00,178.8800048828125,179.30340576171875,178.6699981689453,179.22000122070312,279588
2025-04-09 14:39:00,178.83999633789062,178.8800048828125,178.4600067138672,178.7949981689453,218186
2025-04-09 14:40:00,178.9010009765625,178.90859985351562,178.4199981689453,178.8206024169922,289862
2025-04-09 14:41:00,179.52000427246094,179.58999633789062,178.75,178.89999389648438,335999
2025-04-09 14:42:00,179.8800048828125,179.97999572753906,179.4199981689453,179.49000549316406,378624
2025-04-09 14:43:00,179.8699951171875,179.9250030517578,179.60000610351562,179.91000366210938,193027
2025-04-09 14:44:00,179.39999389648438,179.80499267578125,179.34170532226562,179.8000030517578,239402
2025-04-09 14:45:00,179.39999389648438,179.55999755859375,179.19000244140625,179.39999389648438,246787
2025-04-09 14:46:00,179.45010375976562,179.6300048828125,179.35960388183594,179.39500427246094,271881
2025-04-09 14:47:00,179.63999938964844,180.0,179.3300018310547,179.4199981689453,349174
2025-04-09 14:48:00,178.63999938964844,179.68499755859375,178.52999877929688,179.6199951171875,326311
2025-04-09 14:49:00,178.38499450683594,178.8300018310547,178.16000366210938,178.63999938964844,362690
2025-04-09 14:50:00,177.97000122070312,178.61500549316406,177.88999938964844,178.3699951171875,320465
2025-04-09 14:51:00,177.69500732421875,178.08999633789062,177.55999755859375,177.9600067138672,379199
2025-04-09 14:52:00,176.90499877929688,177.7299041748047,176.90499877929688,177.67999267578125,299748
2025-04-09 14:53:00,177.24000549316406,177.3000030517578,176.93370056152344,176.93370056152344,253990
2025-04-09 14:54:00,177.38999938964844,177.5500030517578,176.9600067138672,177.21299743652344,428260
2025-04-09 14:55:00,177.39999389648438,177.64999389648438,177.1699981689453,177.39500427246094,193643
2025-04-09 14:56:00,176.8699951171875,177.5449981689453,176.8300018310547,177.4250030517578,253252
2025-04-09 14:57:00,177.3000030517578,177.36000061035156,176.86000061035156,176.88999938964844,292673
2025-04-09 14:58:00,177.4949951171875,177.58999633789062,177.22000122070312,177.30499267578125,218281
2025-04-09 14:59:00,177.72000122070312,177.77810668945312,177.32000732421875,177.47999572753906,273931
2025-04-09 15:00:00,178.2899932861328,178.38999938964844,177.59500122070312,177.6999969482422,407462
2025-04-09 15:01:00,178.50840759277344,178.5500030517578,177.94200134277344,178.30999755859375,274882
2025-04-09 15:02:00,178.02000427246094,178.56500244140625,177.91000366210938,178.47999572753906,242058
2025-04-09 15:03:00,178.22000122070312,178.3000030517578,177.77000427246094,177.97999572753906,192359
2025-04-09 15:04:00,178.61000061035156,178.7100067138672,178.1699981689453,178.210205078125,234201
2025-04-09 15:05:00,178.6999969482422,178.80999755859375,178.38999938964844,178.6199951171875,278215
2025-04-09 15:06:00,179.19500732421875,179.44000244140625,178.4600067138672,178.6999969482422,256942
2025-04-09 15:09:00,179.47999572753906,179.57000732421875,179.24000549316406,179.27999877929688,667172
2025-04-09 15:10:00,179.36000061035156,179.69000244140625,179.32000732421875,179.49000549316406,220978
2025-04-09 15:11:00,179.5500030517578,179.6199951171875,179.25,179.3802032470703,202332
2025-04-09 15:12:00,179.49000549316406,179.6999969482422,179.1999969482422,179.52000427246094,252884
2025-04-09 15:13:00,179.24000549316406,179.5,178.9499969482422,179.49000549316406,189613
2025-04-09 15:14:00,178.87860107421875,179.5050048828125,178.8000030517578,179.22000122070312,198542
2025-04-09 15:15:00,179.7332000732422,179.74000549316406,178.91000366210938,178.91000366210938,297533
2025-04-09 15:16:00,179.47999572753906,179.8800048828125,179.39999389648438,179.7100067138672,239340
2025-04-09 15:17:00,179.64999389648438,179.71499633789062,179.4199981689453,179.47000122070312,146539
2025-04-09 15:18:00,179.6999969482422,179.72999572753906,179.2469940185547,179.66000366210938,138364
2025-04-09 15:19:00,179.64999389648438,179.88999938964844,179.5800018310547,179.702392578125,170806
2025-04-09 15:20:00,179.95249938964844,180.0,179.62660217285156,179.62660217285156,287035
2025-04-09 15:21:00,179.5800018310547,180.0500030517578,179.53050231933594,179.96499633789062,386769
2025-04-09 15:22:00,179.5449981689453,179.7100067138672,179.44000244140625,179.57000732421875,127806
2025-04-09 15:23:00,179.75,179.77000427246094,179.5449981689453,179.57000732421875,131325
2025-04-09 15:24:00,179.8800048828125,180.02999877929688,179.72000122070312,179.75,227738
2025-04-09 15:25:00,179.72000122070312,179.94000244140625,179.60000610351562,179.86599731445312,200904
2025-04-09 15:26:00,179.89500427246094,179.89500427246094,179.36630249023438,179.7050018310547,161816
2025-04-09 15:27:00,180.1199951171875,180.17999267578125,179.84500122070312,179.8699951171875,225412
2025-04-09 15:28:00,179.86050415039062,180.16250610351562,179.8300018310547,180.11000061035156,223583
2025-04-09 15:29:00,179.7550048828125,180.0,179.65049743652344,179.8300018310547,171030
2025-04-09 15:30:00,180.41799926757812,180.47000122070312,179.66000366210938,179.75,293124
2025-04-09 15:31:00,179.9600067138672,180.5,179.9499969482422,180.4073028564453,218762
2025-04-09 15:32:00,179.5399932861328,180.02000427246094,179.4199981689453,179.9550018310547,249739
2025-04-09 15:33:00,178.92999267578125,179.5532989501953,178.75,179.5532989501953,220171
2025-04-09 15:34:00,178.57000732421875,179.00289916992188,178.52999877929688,178.92999267578125,170330
2025-04-09 15:35:00,178.24000549316406,178.82000732421875,178.17999267578125,178.57000732421875,426758
2025-04-09 15:36:00,178.88389587402344,179.02999877929688,178.1699981689453,178.22000122070312,262189
2025-04-09 15:37:00,178.89999389648438,179.22999572753906,178.82000732421875,178.83999633789062,205920
2025-04-09 15:38:00,178.97909545898438,179.17999267578125,178.75,178.90499877929688,168969
2025-04-09 15:39:00,178.4600067138672,179.0399932861328,178.42999267578125,178.97000122070312,159113
2025-04-09 15:40:00,178.5,178.66000366210938,178.3350067138672,178.44000244140625,139197
2025-04-09 15:41:00,177.89500427246094,178.5500030517578,177.75999450683594,178.5,227589
2025-04-09 15:42:00,177.82000732421875,178.0800018310547,177.77999877929688,177.88250732421875,178869
2025-04-09 15:43:00,177.97000122070312,178.0749969482422,177.75,177.83999633789062,195944
2025-04-09 15:44:00,177.8916015625,178.08999633789062,177.77000427246094,177.98829650878906,252547
2025-04-09 15:45:00,178.3000030517578,178.3300018310547,177.91000366210938,177.9492950439453,148558
2025-04-09 15:46:00,178.4250030517578,178.5399932861328,178.24400329589844,178.2899932861328,310184
2025-04-09 15:47:00,179.16000366210938,179.60000610351562,178.34500122070312,178.44529724121094,484236
2025-04-09 15:48:00,179.71470642089844,179.77999877929688,179.05499267578125,179.1649932861328,381234
2025-04-09 15:49:00,179.33929443359375,179.94500732421875,179.19000244140625,179.72000122070312,241992
2025-04-09 15:50:00,179.61000061035156,179.6999969482422,178.9600067138672,179.3000030517578,174125
2025-04-09 15:51:00,179.22000122070312,179.73500061035156,179.14430236816406,179.64999389648438,204502
2025-04-09 15:52:00,179.52999877929688,179.52999877929688,179.13999938964844,179.24000549316406,156075
2025-04-09 15:53:00,179.3000030517578,179.69000244140625,179.25999450683594,179.50999450683594,143560
2025-04-09 15:54:00,179.07000732421875,179.4499969482422,178.77000427246094,179.27000427246094,189573
2025-04-09 15:55:00,178.94500732421875,179.2100067138672,178.8527069091797,179.05999755859375,166408
2025-04-09 15:56:00,178.88999938964844,178.97000122070312,178.50999450683594,178.97000122070312,129743
2025-04-09 15:57:00,178.69000244140625,178.97999572753906,178.64500427246094,178.91000366210938,129612
2025-04-09 15:58:00,178.52000427246094,178.8251953125,178.50999450683594,178.72000122070312,124003
2025-04-09 15:59:00,178.72999572753906,178.82000732421875,178.38999938964844,178.53500366210938,163097
2025-04-09 16:00:00,178.3249969482422,178.8000030517578,178.1300048828125,178.7100067138672,258498
2025-04-09 16:01:00,178.17999267578125,178.3251953125,178.0800018310547,178.31649780273438,112510
2025-04-09 16:02:00,178.40530395507812,178.49249267578125,178.0500030517578,178.2100067138672,106801
2025-04-09 16:03:00,178.24000549316406,178.69000244140625,178.24000549316406,178.39999389648438,127003
2025-04-09 16:04:00,178.0050048828125,178.3300018310547,177.97999572753906,178.27699279785156,119944
2025-04-09 16:05:00,178.4158935546875,178.4499969482422,177.875,177.99000549316406,118186
2025-04-09 16:06:00,178.27000427246094,178.67999267578125,178.27000427246094,178.41000366210938,115591
2025-04-09 16:07:00,178.69009399414062,178.78399658203125,178.15139770507812,178.24000549316406,110191
2025-04-09 16:08:00,178.92999267578125,178.92999267578125,178.6199951171875,178.72000122070312,122200
2025-04-09 16:09:00,179.3000030517578,179.30999755859375,178.88999938964844,178.92999267578125,156195
2025-04-09 16:10:00,179.58999633789062,179.75,179.07000732421875,179.30999755859375,249554
2025-04-09 16:11:00,179.58999633789062,179.66000366210938,179.39999389648438,179.58999633789062,154901
2025-04-09 16:12:00,179.8249969482422,179.83949279785156,179.52000427246094,179.64999389648438,157150
2025-04-09 16:13:00,180.07000732421875,180.1083984375,179.8300018310547,179.85000610351562,321816
2025-04-09 16:14:00,180.30679321289062,180.67999267578125,180.03500366210938,180.07000732421875,327305
2025-04-09 16:15:00,180.61000061035156,180.8000030517578,180.1999969482422,180.27999877929688,220714
2025-04-09 16:16:00,180.8800048828125,180.99000549316406,180.4499969482422,180.6199951171875,255859
2025-04-09 16:17:00,180.55999755859375,181.07000732421875,180.5,180.8800048828125,300773
2025-04-09 16:18:00,180.39500427246094,180.7550048828125,180.3654022216797,180.55999755859375,192838
2025-04-09 16:19:00,180.3972930908203,180.5500030517578,180.22000122070312,180.39999389648438,140995
2025-04-09 16:20:00,180.1300048828125,180.44000244140625,180.07000732421875,180.4199981689453,128056
2025-04-09 16:21:00,180.0399932861328,180.3000030517578,179.77999877929688,180.1300048828125,138638
2025-04-09 16:22:00,179.80999755859375,180.1199951171875,179.80999755859375,180.0500030517578,155152
2025-04-09 16:23:00,179.69009399414062,179.8800048828125,179.3444061279297,179.8300018310547,163410
2025-04-09 16:24:00,179.17999267578125,179.67999267578125,179.1699981689453,179.67999267578125,275233
2025-04-09 16:25:00,179.57000732421875,179.57000732421875,179.1300048828125,179.19000244140625,154356
2025-04-09 16:26:00,179.86000061035156,179.88999938964844,179.42999267578125,179.57000732421875,163596
2025-04-09 16:27:00,179.91000366210938,180.10000610351562,179.69009399414062,179.8699951171875,156500
2025-04-09 16:28:00,179.6719970703125,180.11940002441406,179.6696014404297,179.93499755859375,124354
2025-04-09 16:29:00,179.58999633789062,179.80999755859375,179.4907989501953,179.7100067138672,76610
2025-04-09 16:30:00,179.5500030517578,179.69000244140625,179.24000549316406,179.57989501953125,112867
2025-04-09 16:31:00,179.56500244140625,179.77999877929688,179.45559692382812,179.61000061035156,114205
2025-04-09 16:32:00,179.67999267578125,179.6999969482422,179.4259033203125,179.57400512695312,77887
2025-04-09 16:33:00,179.50999450683594,179.86500549316406,179.5,179.66000366210938,78944
2025-04-09 16:34:00,179.81289672851562,179.83999633789062,179.47000122070312,179.51620483398438,93638
2025-04-09 16:35:00,180.11500549316406,180.17999267578125,179.7899932861328,179.8800048828125,127870
2025-04-09 16:36:00,179.89999389648438,180.10000610351562,179.7050018310547,180.10000610351562,116444
2025-04-09 16:37:00,179.8000030517578,179.9499969482422,179.64999389648438,179.91000366210938,100333
2025-04-09 16:38:00,179.77000427246094,179.81500244140625,179.5800018310547,179.81500244140625,63326
2025-04-09 16:39:00,179.9199981689453,179.98959350585938,179.7877960205078,179.8101043701172,64729
2025-04-09 16:40:00,179.64999389648438,179.98500061035156,179.57000732421875,179.91000366210938,92933
2025-04-09 16:41:00,179.83999633789062,179.86000061035156,179.5301055908203,179.63499450683594,73252
2025-04-09 16:42:00,179.74000549316406,179.91000366210938,179.64999389648438,179.82000732421875,93614
2025-04-09 16:43:00,179.94000244140625,180.0,179.74000549316406,179.81500244140625,144354
2025-04-09 16:44:00,179.9250030517578,180.02999877929688,179.76499938964844,179.91000366210938,167910
2025-04-09 16:45:00,179.5500030517578,180.02999877929688,179.4499969482422,179.97000122070312,121532
2025-04-09 16:46:00,179.9149932861328,180.19000244140625,179.42999267578125,179.5399932861328,124055
2025-04-09 16:47:00,179.74000549316406,180.07000732421875,179.74000549316406,179.91000366210938,86546
2025-04-09 16:48:00,179.94000244140625,180.07000732421875,179.6999969482422,179.75999450683594,83185
2025-04-09 16:49:00,180.13999938964844,180.14999389648438,179.94000244140625,179.94000244140625,125956
2025-04-09 16:50:00,180.69000244140625,180.72999572753906,180.13999938964844,180.13999938964844,302727
2025-04-09 16:51:00,180.57000732421875,180.83999633789062,180.57000732421875,180.6699981689453,222649
2025-04-09 16:52:00,180.5341033935547,180.6956024169922,180.4268035888672,180.57000732421875,231004
2025-04-09 16:53:00,180.58999633789062,180.67999267578125,180.33999633789062,180.52999877929688,125653
2025-04-09 16:54:00,180.72500610351562,180.72500610351562,180.47000122070312,180.61000061035156,119434
2025-04-09 16:55:00,180.8000030517578,180.8699951171875,180.57000732421875,180.72999572753906,116129
2025-04-09 16:56:00,180.91000366210938,181.01499938964844,180.75999450683594,180.79469299316406,161580
2025-04-09 16:57:00,181.19000244140625,181.21969604492188,180.82000732421875,180.89999389648438,159938
2025-04-09 16:58:00,181.16270446777344,181.35000610351562,181.07769775390625,181.2050018310547,275817
2025-04-09 16:59:00,181.07000732421875,181.2899932861328,181.06500244140625,181.1649932861328,236011
2025-04-09 17:00:00,181.14999389648438,181.1999969482422,181.0,181.10000610351562,97298
2025-04-09 17:01:00,181.43080139160156,181.447998046875,180.97999572753906,181.11000061035156,162483
2025-04-09 17:02:00,182.5500030517578,182.97000122070312,181.38999938964844,181.4149932861328,568475
2025-04-09 17:03:00,182.36000061035156,182.58999633789062,181.9199981689453,182.5800018310547,308653
2025-04-09 17:04:00,183.0,183.0050048828125,182.2801055908203,182.35809326171875,280600
2025-04-09 17:05:00,182.8350067138672,183.02330017089844,182.47999572753906,182.9875030517578,332409
2025-04-09 17:06:00,181.60000610351562,182.91990661621094,181.49000549316406,182.8000030517578,297340
2025-04-09 17:07:00,181.13999938964844,181.77000427246094,180.9199981689453,181.57000732421875,223885
2025-04-09 17:08:00,180.94000244140625,181.40310668945312,180.9199981689453,181.13009643554688,187067
2025-04-09 17:09:00,180.9499969482422,181.14999389648438,180.8800048828125,180.94500732421875,230694
2025-04-09 17:10:00,180.6199951171875,181.09530639648438,180.55999755859375,180.88999938964844,151913
2025-04-09 17:11:00,180.74000549316406,181.07000732421875,180.5749969482422,180.6396942138672,230710
2025-04-09 17:12:00,181.3699951171875,181.42999267578125,180.7283935546875,180.75,143282
2025-04-09 17:13:00,181.38499450683594,181.5399932861328,181.1699981689453,181.3813934326172,123190
2025-04-09 17:14:00,181.69500732421875,181.72000122070312,181.10069274902344,181.3800048828125,131940
2025-04-09 17:15:00,181.61819458007812,181.80999755859375,181.3699951171875,181.72999572753906,103665
2025-04-09 17:16:00,182.33999633789062,182.54989624023438,181.63999938964844,181.63999938964844,216969
2025-04-09 17:17:00,182.08999633789062,182.35000610351562,182.0,182.33999633789062,140981
2025-04-09 17:18:00,180.25,182.24000549316406,179.3000030517578,182.11000061035156,627013
2025-04-09 17:19:00,186.52999877929688,187.4499969482422,179.63999938964844,180.14999389648438,1531271
2025-04-09 17:20:00,186.64500427246094,188.77000427246094,183.66000366210938,186.5,1095803
2025-04-09 17:21:00,186.50999450683594,188.25,186.3800048828125,186.7100067138672,761006
2025-04-09 17:22:00,188.9521942138672,189.0,184.63009643554688,186.50999450683594,737155
2025-04-09 17:23:00,189.1300048828125,189.60000610351562,187.54010009765625,188.99000549316406,815841
2025-04-09 17:24:00,189.81500244140625,189.91000366210938,188.27960205078125,189.0500030517578,994400
2025-04-09 17:25:00,191.60800170898438,192.19000244140625,189.6999969482422,189.75,985263
2025-04-09 17:26:00,192.92999267578125,193.47000122070312,191.58999633789062,191.65499877929688,872488
2025-04-09 17:27:00,193.63499450683594,194.49000549316406,192.87669372558594,192.94960021972656,827677
2025-04-09 17:28:00,188.5449981689453,193.5749969482422,188.38099670410156,193.5500030517578,925156
2025-04-09 17:29:00,188.52499389648438,190.6300048828125,187.50999450683594,188.5449981689453,917482
2025-04-09 17:30:00,189.41000366210938,189.71200561523438,188.1300048828125,188.50999450683594,732840
2025-04-09 17:31:00,190.8350067138672,191.08999633789062,189.38499450683594,189.44000244140625,738493
2025-04-09 17:32:00,191.1300048828125,191.3125,189.75,190.8350067138672,547250
2025-04-09 17:33:00,191.60499572753906,191.73989868164062,190.58999633789062,191.1699981689453,492455
2025-04-09 17:34:00,192.4398956298828,192.5,191.60499572753906,191.6699981689453,619658
2025-04-09 17:35:00,193.7449951171875,194.86990356445312,192.00999450683594,192.36000061035156,729518
2025-04-09 17:36:00,191.77000427246094,194.0399932861328,191.62010192871094,193.7449951171875,707740
2025-04-09 17:37:00,193.11500549316406,194.1999969482422,191.52999877929688,191.8000030517578,729242
2025-04-09 17:38:00,191.72000122070312,193.3560028076172,191.52999877929688,193.1199951171875,698705
2025-04-09 17:39:00,190.16000366210938,192.2100067138672,189.82000732421875,191.72999572753906,706110
2025-04-09 17:40:00,191.1417999267578,191.22000122070312,189.40359497070312,190.1699981689453,775104
2025-04-09 17:41:00,191.25999450683594,192.16000366210938,190.9199981689453,191.22000122070312,414224
2025-04-09 17:42:00,191.09519958496094,191.35000610351562,190.25,191.27000427246094,348099
2025-04-09 17:43:00,190.16140747070312,191.17999267578125,189.46580505371094,191.0850067138672,470586
2025-04-09 17:44:00,189.69119262695312,190.4499969482422,188.91000366210938,190.22999572753906,484183
2025-04-09 17:45:00,190.6699981689453,190.6699981689453,189.69000244140625,189.69000244140625,481328
2025-04-09 17:46:00,192.0155029296875,192.36000061035156,190.58999633789062,190.6300048828125,425188
2025-04-09 17:47:00,191.0399932861328,192.11000061035156,190.64999389648438,192.05999755859375,375554
2025-04-09 17:48:00,192.14999389648438,192.39999389648438,190.97999572753906,191.0500030517578,436466
2025-04-09 17:49:00,191.69000244140625,192.8699951171875,191.52999877929688,192.19000244140625,329488
2025-04-09 17:50:00,191.19000244140625,192.26539611816406,191.0,191.75,470367
2025-04-09 17:51:00,191.9550018310547,191.9799041748047,190.94000244140625,191.2030029296875,362201
2025-04-09 17:52:00,191.3654022216797,192.2949981689453,191.2447967529297,191.9600067138672,333989
2025-04-09 17:53:00,191.22999572753906,191.60989379882812,190.8321990966797,191.51739501953125,383252
2025-04-09 17:54:00,192.3074951171875,192.3800048828125,190.6999969482422,191.17999267578125,400018
2025-04-09 17:55:00,191.5399932861328,192.3000030517578,191.25999450683594,192.3000030517578,264747
2025-04-09 17:56:00,192.4199981689453,192.6649932861328,191.30999755859375,191.4300994873047,266006
2025-04-09 17:57:00,193.05999755859375,193.25,192.3699951171875,192.4499969482422,446774
2025-04-09 17:58:00,192.8887939453125,193.3800048828125,192.8332061767578,193.00999450683594,372530
2025-04-09 17:59:00,193.10499572753906,193.1999969482422,192.33999633789062,192.92630004882812,383133
2025-04-09 18:00:00,192.8699951171875,194.64990234375,192.67999267578125,193.10000610351562,603412
2025-04-09 18:01:00,193.22999572753906,193.74989318847656,192.7899932861328,192.8350067138672,394469
2025-04-09 18:02:00,193.8249969482422,194.36000061035156,192.89999389648438,193.18499755859375,478620
2025-04-09 18:03:00,193.6699981689453,194.0800018310547,192.610595703125,193.80999755859375,622157
2025-04-09 18:04:00,192.88890075683594,193.97000122070312,192.57000732421875,193.72000122070312,367970
2025-04-09 18:05:00,192.36500549316406,193.57000732421875,192.3101043701172,192.86500549316406,411158
2025-04-09 18:06:00,192.38999938964844,192.97000122070312,192.25999450683594,192.3800048828125,436591
2025-04-09 18:07:00,192.13429260253906,192.9600067138672,192.0500030517578,192.42999267578125,489710
2025-04-09 18:08:00,191.625,192.1699981689453,191.40499877929688,192.16310119628906,493605
2025-04-09 18:09:00,192.1999969482422,192.30990600585938,191.22999572753906,191.63999938964844,364321
2025-04-09 18:10:00,191.8249969482422,192.32000732421875,191.40699768066406,192.20559692382812,333278
2025-04-09 18:11:00,191.4199981689453,192.05499267578125,191.39999389648438,191.77000427246094,325111
2025-04-09 18:12:00,191.4600067138672,191.94000244140625,191.22000122070312,191.47999572753906,375705
2025-04-09 18:13:00,190.48779296875,191.57000732421875,190.43499755859375,191.45989990234375,361385
2025-04-09 18:14:00,190.10000610351562,190.85000610351562,190.02000427246094,190.49000549316406,410991
2025-04-09 18:15:00,189.55499267578125,190.36000061035156,189.50999450683594,190.10000610351562,551449
2025-04-09 18:16:00,189.60690307617188,190.02000427246094,189.42129516601562,189.5301971435547,392393
2025-04-09 18:17:00,189.65499877929688,190.0,188.9199981689453,189.6300048828125,505766
2025-04-09 18:18:00,190.1300048828125,190.19000244140625,189.47000122070312,189.6875,365625
2025-04-09 18:19:00,188.63999938964844,190.3553924560547,188.5500030517578,190.1300048828125,536028
2025-04-09 18:20:00,188.74000549316406,189.20989990234375,188.17999267578125,188.67999267578125,382437
2025-04-09 18:21:00,188.85499572753906,189.14990234375,188.5919952392578,188.7147979736328,296785
2025-04-09 18:22:00,189.46499633789062,189.7100067138672,188.7725067138672,188.86000061035156,352604
2025-04-09 18:23:00,190.4774932861328,190.57000732421875,189.44000244140625,189.47059631347656,413316
2025-04-09 18:24:00,190.6800994873047,191.3000030517578,190.49000549316406,190.55499267578125,391154
2025-04-09 18:25:00,190.7100067138672,191.49000549316406,190.4600067138672,190.89999389648438,271454
2025-04-09 18:26:00,190.25999450683594,190.91000366210938,189.8300018310547,190.74000549316406,348268
2025-04-09 18:27:00,191.0399932861328,191.0399932861328,190.16000366210938,190.1999969482422,419291
